region,founder,university,admission_type,college,department,quota,applicants,rate
서울,사립,연세대학교(서울),학생부종합전형 (국제형(해외고/검정고시)),언더우드국제대학,언더우드학부(생명과학공학),5,34,6.8
충남,국립,국립공주대학교,학생부종합전형  일반전형(정원내),산업과학대학,수산생명의학과,5,34,6.8
충남,사립,백석대학교,정원내 모집 실기위주 (예·체능계열) 지역인재(실기),,스포츠과학부,5,34,6.8
충북,국립,충북대학교,학생부종합(학생부종합Ⅰ전형),농업생명환경대학,산림학과,5,34,6.8
경기,사립,수원대학교,실기우수자전형,디자인앤아트대학,디자인학부 공예디자인 / 발상과표현,17,17,6.82
경기,사립,단국대학교(죽전),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,미술학부[조소전공],11,75,6.82
충남,사립,단국대학교(천안),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,미술학부[조소전공],11,75,6.82
경기,사립,한양대학교(ERICA),학생부종합(면접형),LIONS칼리지,LIONS자율전공학부(전계열),60,410,6.83
서울,사립,광운대학교,학생부종합【광운참빛인재전형Ⅰ-면접형】,,국제학부,6,41,6.83
서울,사립,한양대학교(서울),학생부종합(서류형),예술체육대학,스포츠산업과학부(스포츠사이언스전공),6,41,6.83
대전,국립,충남대학교,일반전형,사회과학대학,문헌정보학과*,6,41,6.83
경기,사립,성균관대학교(수원),학생부종합(과학인재),,반도체시스템공학과,25,171,6.84
서울,사립,성균관대학교(서울),학생부종합(과학인재),,반도체시스템공학과,25,171,6.84
서울,사립,연세대학교(서울),학생부종합전형 (활동우수형),공과대학,전기전자공학부,34,233,6.85
경기,사립,성균관대학교(수원),학생부종합(탐구인재),,약학과,20,137,6.85
서울,사립,성균관대학교(서울),학생부종합(탐구인재),,약학과,20,137,6.85
충남,사립,백석대학교,정원내 모집 실기위주 (예·체능계열) 일반실기,,문화예술학부 연기·뮤지컬,50,343,6.86
경기,사립,명지대학교(용인),학생부종합(명지인재면접전형),,법학과,14,96,6.86
서울,사립,명지대학교(서울),학생부종합(명지인재면접전형),,법학과,14,96,6.86
경기,사립,단국대학교(죽전),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,뉴뮤직학부(재즈퍼포먼스전공)-재즈피아노,7,48,6.86
충남,사립,단국대학교(천안),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,뉴뮤직학부(재즈퍼포먼스전공)-재즈피아노,7,48,6.86
서울,사립,서울여자대학교,학생부종합(바롬인재면접전형),사회과학대학,사회복지학과,8,55,6.88
경기,사립,경희대학교(용인),국제캠퍼스 논술우수자전형,자연계열,신소재공학과,9,62,6.89
서울,사립,경희대학교(서울),국제캠퍼스 논술우수자전형,자연계열,신소재공학과,9,62,6.89
서울,사립,연세대학교(서울),학생부종합전형 (국제형(해외고/검정고시)),언더우드국제대학,융합인문사회과학부(HASS),20,138,6.9
경기,사립,용인대학교,정원내 일반학생 전형,무도대학,체능 / 유도학과,34,235,6.91
인천,사립,인하대학교,논술 논술우수자,공과대학,전기전자공학부,34,235,6.91
경기,사립,단국대학교(죽전),[실기/실적위주] 실기우수자 경쟁률 현황 (죽전),,음악학부(피아노전공),11,76,6.91
충남,사립,단국대학교(천안),[실기/실적위주] 실기우수자 경쟁률 현황 (죽전),,음악학부(피아노전공),11,76,6.91
서울,사립,한양대학교(서울),학생부종합(서류형),자연과학대학,생명과학과,13,90,6.92
서울,사립,이화여자대학교,학생부종합(미래인재전형-서류형),사범대학,초등교육과,12,83,6.92
경기,사립,경희대학교(용인),서울캠퍼스 학생부종합(네오르네상스전형),자연계열,생물학과,16,112,7.0
서울,사립,경희대학교(서울),서울캠퍼스 학생부종합(네오르네상스전형),자연계열,생물학과,16,112,7.0
경기,사립,성균관대학교(수원),학생부종합(탐구인재),,바이오신약·규제과학과,12,84,7.0
서울,공립,서울시립대학교,학생부종합전형Ⅰ(면접형),도시과학대학,도시행정학과,12,84,7.0
서울,사립,성균관대학교(서울),학생부종합(탐구인재),,바이오신약·규제과학과,12,84,7.0
경기,사립,성균관대학교(수원),학생부종합(융합인재),,컴퓨터공학과,10,70,7.0
서울,사립,성균관대학교(서울),학생부종합(융합인재),,컴퓨터공학과,10,70,7.0
경기,사립,경희대학교(용인),국제캠퍼스 논술우수자전형,자연계열,원자력공학과,8,56,7.0
서울,사립,경희대학교(서울),국제캠퍼스 논술우수자전형,자연계열,원자력공학과,8,56,7.0
경기,국립,한경국립대학교,학생부종합(잠재력우수자_안성)_정원내,,복지상담학과,6,42,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),문과대학,서어서문학과,6,42,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),정보대학,데이터과학과,6,42,7.0
서울,사립,한양대학교(서울),학생부종합(서류형),사회과학대학,미디어커뮤니케이션학과,6,42,7.0
경기,사립,한국외국어대학교(용인),학생부종합전형(면접형),,중앙아시아학과,5,35,7.0
서울,사립,서강대학교,학생부종합(기회균형),,화공생명공학과,5,35,7.0
서울,사립,성신여자대학교,논술우수자,,사회복지학과,5,35,7.0
서울,사립,연세대학교(서울),학생부종합전형 (기회균형),공과대학,사회환경시스템공학부,5,35,7.0
서울,사립,한국외국어대학교(서울),학생부종합전형(면접형),,중앙아시아학과,5,35,7.0
경기,사립,명지대학교(용인),학생부종합(크리스천리더전형),,미디어·휴먼라이프대학 / 디지털미디어학부,4,28,7.0
경기,국립,한경국립대학교,학생부종합(잠재력우수자_안성)_정원내,,건축학과(5년제),4,28,7.0
경기,사립,한국외국어대학교(용인),논술전형,,사학과,4,28,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),사범대학,수학교육과,4,28,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(고른기회전형),정경대학,정치외교학과,4,28,7.0
서울,사립,명지대학교(서울),학생부종합(크리스천리더전형),,미디어·휴먼라이프대학 / 디지털미디어학부,4,28,7.0
서울,사립,세종대학교,학생부교과(지역균형 전형),사회과학,미디어커뮤니케이션학과,4,28,7.0
서울,사립,한국외국어대학교(서울),논술전형,,사학과,4,28,7.0
서울,사립,한양대학교(서울),학생부교과(추천형),사범대학,국어교육과,4,28,7.0
서울,사립,한양대학교(서울),학생부종합(추천형),공과대학,전기·생체공학부(바이오메디컬공학전공),4,28,7.0
서울,사립,홍익대학교(서울),기초생활수급자·차상위계층전형,경영대학,경영학부,4,28,7.0
인천,국립,인천대학교,학생부교과(교과성적우수자),인문대학,일본지역문화학과,4,28,7.0
대전,국립,충남대학교,학생부종합 면접전형,자연과학대학,천문우주과학과,4,28,7.0
경기,사립,경기대학교(수원),실기/실적(예능실기우수자전형),,기악-베이스,3,21,7.0
서울,사립,경기대학교(서울),실기/실적(예능실기우수자전형),,기악-베이스,3,21,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(고른기회전형),문과대학,국어국문학과,3,21,7.0
서울,사립,동덕여자대학교,실기우수자전형,공연예술대학,실용음악전공(피아노),3,21,7.0
서울,사립,삼육대학교,농어촌전형,,약학과,3,21,7.0
서울,사립,상명대학교(서울),정원 내 논술(논술전형),,가족복지학과,3,21,7.0
서울,사립,상명대학교(서울),정원 내 논술(논술전형),,교육학과,3,21,7.0
서울,사립,상명대학교(서울),정원 내 논술(논술전형),,데이터과학전공,3,21,7.0
서울,사립,상명대학교(서울),정원 내 논술(논술전형),,게임전공,3,21,7.0
서울,사립,서강대학교,학생부종합(서강가치),,경영학부,3,21,7.0
서울,사립,한성대학교,한성인재전형,AI디자인대학,AI뷰티디자인학과(야),3,21,7.0
서울,사립,한양대학교(서울),학생부종합(고른기회),간호대학,간호학과,3,21,7.0
서울,사립,홍익대학교(서울),기초생활수급자·차상위계층전형,공과대학,전자·전기공학부,3,21,7.0
대전,사립,배재대학교,정원내 학생부교과 교과,,아트앤웹툰학부(게임애니메이션),3,21,7.0
대전,국립,충남대학교,학생부종합 서류전형,국가안보융합학부,국토안보학전공(공통),3,21,7.0
충남,사립,호서대학교,- 정원내 학생부교과 기회균형전형,,경영학과,3,21,7.0
충북,국립,충북대학교,학생부종합(학생부종합Ⅰ전형),약학대학,제약학과,3,21,7.0
경기,사립,가천대학교(성남),농어촌(종합) 전형,인문계열,관광경영학과,2,14,7.0
경기,사립,가천대학교(성남),농어촌(종합) 전형,인문계열,패션산업학과,2,14,7.0
경기,사립,가천대학교(성남),농어촌(종합) 전형,자연계열,건축학부,2,14,7.0
경기,사립,단국대학교(죽전),[실기/실적위주] 실기우수자 경쟁률 현황 (죽전),,음악학부(국악전공)-기악(현악)[거문고],2,14,7.0
경기,사립,단국대학교(죽전),[실기/실적위주] 체육특기자 경쟁률 현황 (천안),,국제스포츠학부(태권도전공)(남)-품새(공인품새),2,14,7.0
경기,사립,성결대학교,[학생부교과/실기] (정원외) 농어촌학생,예술대학,영화영상학과,2,14,7.0
경기,사립,성결대학교,[학생부교과/실기] (정원외) 농어촌학생,예술대학,뷰티디자인학과,2,14,7.0
경기,사립,신한대학교(의정부/동두천),특성화고교졸업자전형(교과100%),,방사선학과,2,14,7.0
경기,사립,안양대학교(안양),학생부교과(특성화고교졸업자),,정보전기전자공학과,2,14,7.0
경기,사립,용인대학교,정원내 일반학생 전형,문화예술대학,실용음악과-작곡,2,14,7.0
경기,사립,용인대학교,정원내 기회균형 특별전형,문화예술대학,영화영상학과,2,14,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(고른기회전형),문과대학,중어중문학과,2,14,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(고른기회전형),문과대학,일어일문학과,2,14,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(고른기회전형),이과대학,물리학과,2,14,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(다문화전형),공과대학,신소재공학부,2,14,7.0
서울,사립,광운대학교,학생부종합【농어촌학생전형】,,화학공학과,2,5,7.0
서울,사립,삼육대학교,농어촌전형,,사회복지학과,2,14,7.0
서울,사립,삼육대학교,농어촌전형,,아트앤디자인학과,2,14,7.0
서울,사립,삼육대학교,특성화고교전형,,경영학과,2,14,7.0
서울,국립,서울과학기술대학교,기회균형전형(기회균등),인문사회대학,문예창작학과,2,14,7.0
서울,공립,서울시립대학교,기회균형전형Ⅰ,자연과학대학,생명과학과,2,14,7.0
서울,사립,서울여자대학교,학생부종합(기회균형전형_사회통합지원),사회과학대학,심리·인지과학학부,2,14,7.0
서울,사립,서울여자대학교,학생부종합(기회균형전형_사회통합지원),미래산업융합대학,디지털미디어학과,2,14,7.0
서울,사립,연세대학교(서울),학생부종합전형 (기회균형),문과대학,철학과,2,14,7.0
서울,사립,연세대학교(서울),특기자전형 (체육인재),교육과학대학,축구 : 센터포워드(CF),2,14,7.0
서울,사립,추계예술대학교,실기/실적(수상실적특기자전형),창의예술대학,"문예창작과 / 시, 운문(시조)",2,14,7.0
서울,사립,추계예술대학교,실기/실적(수상실적특기자전형),창의예술대학,"소설, 산문(희곡, 시나리오, 수필)",2,14,7.0
서울,사립,한양대학교(서울),학생부종합(고른기회),공과대학,자원환경공학과,2,14,7.0
서울,사립,홍익대학교(서울),기초생활수급자·차상위계층전형,공과대학,컴퓨터공학과,2,14,7.0
인천,사립,가천대학교(인천),농어촌(종합) 전형,인문계열,관광경영학과,2,14,7.0
인천,사립,가천대학교(인천),농어촌(종합) 전형,인문계열,패션산업학과,2,14,7.0
인천,사립,가천대학교(인천),농어촌(종합) 전형,자연계열,건축학부,2,14,7.0
인천,사립,안양대학교(강화),학생부교과(특성화고교졸업자),,정보전기전자공학과,2,14,7.0
인천,사립,인하대학교,학생부종합 농어촌학생,의과대학,의예과,2,14,7.0
대전,사립,대전대학교,지역인재Ⅱ전형 [교과/출석 100%],한의과대학,한의예과,2,14,7.0
충남,사립,단국대학교(천안),[실기/실적위주] 실기우수자 경쟁률 현황 (죽전),,음악학부(국악전공)-기악(현악)[거문고],2,14,7.0
충남,사립,단국대학교(천안),[실기/실적위주] 체육특기자 경쟁률 현황 (천안),,국제스포츠학부(태권도전공)(남)-품새(공인품새),2,14,7.0
충남,사립,한국기술교육대학교,농어촌학생[정원외],,건축공학과,2,14,7.0
충북,사립,건국대학교(글로컬),[실적위주] 체육특기자,의료생명대학,골프산업학과,2,14,7.0
충북,국립,충북대학교,학생부종합(농어촌학생전형),사회과학대학,심리학과,2,14,7.0
충북,국립,충북대학교,학생부종합(농어촌학생전형),공과대학,기계공학부,2,14,7.0
경기,사립,가천대학교(성남),기회균형 전형,자연계열,기계공학부,1,7,7.0
경기,사립,경희대학교(용인),국제캠퍼스 실기우수자전형(체육),체육계열,스포츠지도학과-럭비(남)-No. 8,1,7,7.0
경기,사립,단국대학교(죽전),[실기/실적위주] 실기우수자 경쟁률 현황 (죽전),,음악학부(국악전공)-성악(경서도창),1,7,7.0
경기,사립,단국대학교(죽전),[학생부종합] 사회적배려대상자 경쟁률 현황 (천안),,아시아중동학부(일본학전공),1,7,7.0
경기,사립,단국대학교(죽전),[학생부종합] 사회적배려대상자 경쟁률 현황 (천안),,아시아중동학부(베트남학전공),1,7,7.0
경기,사립,단국대학교(죽전),[학생부종합] 사회적배려대상자 경쟁률 현황 (천안),,유럽중남미학부(러시아학전공),1,7,7.0
경기,사립,단국대학교(죽전),[실기/실적위주] 체육특기자 경쟁률 현황 (천안),,국제스포츠학부(국제스포츠전공)(남)-축구(DF-LB),1,7,7.0
경기,사립,명지대학교(용인),학생부교과(만학도전형),,멀티디자인전공,1,7,7.0
경기,사립,명지대학교(용인),실기/실적(특기자전형),,골키퍼,1,7,7.0
경기,사립,명지대학교(용인),실기/실적(특기자전형),,세터(S),1,3,7.0
경기,사립,성균관대학교(수원),실기/실적(예체능 특기자),,축구-측면공격수,1,7,7.0
경기,사립,수원대학교,기회균형특별전형,혁신공과대학,소방재난공학과,1,7,7.0
경기,사립,수원대학교,고운사회전형,혁신공과대학,소방재난공학과,1,7,7.0
경기,사립,수원대학교,고운사회전형,라이프케어사이언스대학,아동가족복지학과,1,7,7.0
경기,사립,용인대학교,정원내 체육우수자 특별전형,체육과학대학,체육학과-축구(남)-GK,1,7,7.0
경기,사립,을지대학교(성남의정부),기회균형(정원외),,물리치료학과,1,7,7.0
경기,국립,한경국립대학교,학생부교과(특성화고교졸업자)_정원외,,HK자율전공학부Ⅱ,1,7,7.0
경기,사립,한국공학대학교,학생부교과(특성화고교졸업자),,컴퓨터공학부 소프트웨어전공,1,7,7.0
경기,사립,한국공학대학교,학생부교과(특성화고교졸업자),,전자공학부 전자공학전공,1,7,7.0
경기,사립,한국공학대학교,학생부교과(특성화고교졸업자),,반도체공학부 나노반도체공학전공,1,7,7.0
경기,사립,한국공학대학교,학생부교과(특성화고교졸업자),,에너지ㆍ전기공학부 전기공학전공,1,7,7.0
경기,사립,협성대학교,정원외 [학생부교과]농어촌학생,인문사회과학대학,사회복지학과,1,7,7.0
서울,사립,건국대학교(서울),학생부종합(특성화고교졸업자),경영대학,기술경영학과,1,7,7.0
서울,사립,건국대학교(서울),학생부종합(특성화고교졸업자),융합생명과학대학,식품융합학부,1,7,7.0
서울,사립,건국대학교(서울),학생부종합(특성화고교졸업자),융합생명과학대학,동물자원과학과,1,7,7.0
서울,사립,경희대학교(서울),국제캠퍼스 실기우수자전형(체육),체육계열,스포츠지도학과-럭비(남)-No. 8,1,7,7.0
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(고른기회전형),공과대학,융합에너지공학과,1,7,7.0
서울,사립,고려대학교(서울),서울캠퍼스 실기/실적(특기자전형-체육교육과),사범대학,체육교육과 / 축구(DF)오른쪽,1,7,7.0
서울,사립,고려대학교(서울),서울캠퍼스 실기/실적(특기자전형-체육교육과),사범대학,럭비(S.O),1,7,7.0
서울,사립,명지대학교(서울),학생부교과(만학도전형),,멀티디자인전공,1,7,7.0
서울,사립,명지대학교(서울),실기/실적(특기자전형),,골키퍼,1,7,7.0
서울,사립,명지대학교(서울),실기/실적(특기자전형),,세터(S),1,3,7.0
서울,사립,상명대학교(서울),정원 내 학생부종합(기회균형전형),,미술학부 / 조형예술전공,1,7,7.0
서울,사립,상명대학교(서울),정원 내 실기/실적(실기전형),,관현악(목관)-플루트,1,7,7.0
서울,국립,서울과학기술대학교,기회균형전형(국가보훈대상자),인문사회대학,행정학과,1,7,7.0
서울,국립,서울과학기술대학교,기회균형전형(기회균등),조형대학,시각디자인학과,1,7,7.0
서울,국립,서울과학기술대학교,기회균형전형(농어촌학생),공과대학,신소재공학과,1,7,7.0
서울,국립,서울과학기술대학교,기회균형전형(농어촌학생),공과대학,건축학부(건축학전공),1,7,7.0
서울,공립,서울시립대학교,사회공헌·통합전형,인문대학,철학과,1,7,7.0
서울,공립,서울시립대학교,사회공헌·통합전형,공과대학,화학공학과,1,7,7.0
서울,공립,서울시립대학교,사회공헌·통합전형,공과대학,토목공학과,1,7,7.0
서울,공립,서울시립대학교,사회공헌·통합전형,자연과학대학,물리학과,1,7,7.0
서울,공립,서울시립대학교,사회공헌·통합전형,도시과학대학,건축학부(건축공학전공),1,7,7.0
서울,공립,서울시립대학교,사회공헌·통합전형,도시과학대학,교통공학과,1,7,7.0
서울,사립,성균관대학교(서울),실기/실적(예체능 특기자),,축구-측면공격수,1,7,7.0
서울,사립,세종대학교,실기/실적(실기우수자 전형),예체능,음악과-플루트,1,7,7.0
서울,사립,연세대학교(서울),특기자전형 (체육인재),교육과학대학,럭비 : 록 5번,1,7,7.0
서울,사립,연세대학교(서울),특기자전형 (체육인재),교육과학대학,스포츠응용산업학과 / 축구 : 센터백(CB),1,7,7.0
서울,사립,연세대학교(서울),특기자전형 (체육인재),교육과학대학,축구 : 레프트백(LB),1,7,7.0
서울,사립,연세대학교(서울),특기자전형 (체육인재),교육과학대학,럭비 : 센터 13번,1,7,7.0
서울,국립,한국체육대학교,체육특기자(개인),,체육학과-육상(400M 단거리)[남],1,7,7.0
서울,사립,한양대학교(서울),실기/실적(체육특기자),예술체육대학,스포츠산업과학부(스포츠사이언스전공)(농구(남)포워드),1,7,7.0
서울,사립,홍익대학교(서울),고른기회Ⅰ전형,건축도시대학,건축학부 건축학전공(5년제),1,7,7.0
서울,사립,홍익대학교(서울),기초생활수급자·차상위계층전형,사범대학,교육학과,1,7,7.0
서울,사립,홍익대학교(서울),농어촌학생전형,건축도시대학,건축학부 건축학전공(5년제),1,7,7.0
인천,사립,가천대학교(인천),기회균형 전형,자연계열,기계공학부,1,7,7.0
인천,국립,인천대학교,학생부교과(사회통합),인문대학,독어독문학과,1,7,7.0
인천,사립,인하대학교,학생부종합 평생학습자,미래융합대학,소프트웨어융합공학과,1,7,7.0
인천,사립,인하대학교,실기/실적 체육특기자,예술체육대학,스포츠과학과 / 야구(남)포수,1,7,7.0
대전,사립,건양대학교(대전),의학과,,지역의사[홍성],1,7,7.0
대전,사립,을지대학교(대전),기회균형(정원외),,물리치료학과,1,7,7.0
대전,국립,충남대학교,기회균형선발Ⅰ전형,공과대학,토목공학과,1,7,7.0
대전,국립,충남대학교,기회균형선발Ⅰ전형,공과대학,전기공학과,1,7,7.0
대전,국립,충남대학교,농어촌학생전형,사회과학대학,언론정보학과,1,7,7.0
세종,사립,고려대학교(세종),학생부종합(기회균형전형),문화스포츠대학,문화창의학부,1,7,7.0
세종,사립,고려대학교(세종),학생부종합(다문화전형),문화스포츠대학,국제스포츠학부,1,7,7.0
충남,사립,건양대학교(논산),의학과,,지역의사[홍성],1,7,7.0
충남,국립,국립공주대학교,학생부교과전형  농어촌학생전형(정원외),천안공과대학,전기전자제어공학부,1,7,7.0
충남,국립,국립공주대학교,학생부교과전형  농어촌학생전형(정원외),산업과학대학,조경학과,1,7,7.0
충남,사립,단국대학교(천안),[실기/실적위주] 실기우수자 경쟁률 현황 (죽전),,음악학부(국악전공)-성악(경서도창),1,7,7.0
충남,사립,단국대학교(천안),[학생부종합] 사회적배려대상자 경쟁률 현황 (천안),,아시아중동학부(일본학전공),1,7,7.0
충남,사립,단국대학교(천안),[학생부종합] 사회적배려대상자 경쟁률 현황 (천안),,아시아중동학부(베트남학전공),1,7,7.0
충남,사립,단국대학교(천안),[학생부종합] 사회적배려대상자 경쟁률 현황 (천안),,유럽중남미학부(러시아학전공),1,7,7.0
충남,사립,단국대학교(천안),[실기/실적위주] 체육특기자 경쟁률 현황 (천안),,국제스포츠학부(국제스포츠전공)(남)-축구(DF-LB),1,7,7.0
충남,사립,상명대학교(천안),정원내 학생부종합(기회균형전형),,문화예술경영전공,1,7,7.0
충북,사립,건국대학교(글로컬),[학생부교과] 농어촌학생(정원외),인문사회융합대학,소방방재융합학과,1,7,7.0
충북,사립,건국대학교(글로컬),[학생부교과] 농어촌학생(정원외),인문사회융합대학,사회복지학과,1,7,7.0
충북,사립,건국대학교(글로컬),[학생부교과] 농어촌학생(정원외),의료생명대학,뷰티화장품학과,1,7,7.0
충북,국립,충북대학교,학생부종합(농어촌학생전형),자연과학대학,천문우주학과,1,7,7.0
충북,국립,충북대학교,학생부종합(농어촌학생전형),사범대학,교육학과,1,7,7.0
충북,국립,충북대학교,학생부종합(농어촌학생전형),사범대학,수학교육과,1,7,7.0
충북,국립,충북대학교,학생부종합(농어촌학생전형),의과대학,의예과,1,7,7.0
충북,사립,건국대학교(글로컬),[실기위주] 실기우수자,디자인대학,시각영상디자인학과,25,176,7.04
경기,사립,명지대학교(용인),학생부교과(특성화고교전형),,인문캠퍼스(서울) 소계,15,106,7.07
서울,사립,명지대학교(서울),학생부교과(특성화고교전형),,인문캠퍼스(서울) 소계,15,106,7.07
서울,사립,연세대학교(서울),학생부종합전형 (활동우수형),공과대학,사회환경시스템공학부,15,106,7.07
서울,사립,숭실대학교,논술(논술우수자전형),,신소재공학과,12,85,7.08
서울,사립,세종대학교,논술(논술우수자 전형),인공지능융합,AI융합전자공학과,11,78,7.09
충북,사립,건국대학교(글로컬),[학생부종합] 지역인재,의과대학,의예과,8,57,7.13
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),사범대학,영어교육과,7,50,7.14
서울,사립,총신대학교,정원내 목회자추천자,사범계열,기독교교육과,7,50,7.14
경기,사립,가천대학교(성남),논술 전형,자연계열,건축학부,20,143,7.15
인천,사립,가천대학교(인천),논술 전형,자연계열,건축학부,20,143,7.15
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(학업우수전형),문과대학,언어학과,6,43,7.17
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),간호대학,간호학과,6,43,7.17
세종,사립,홍익대학교(세종),학교생활우수자전형,,게임학부 게임소프트웨어전공(공학계),6,43,7.17
경기,사립,단국대학교(죽전),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,뉴뮤직학부(싱어송라이팅전공),20,144,7.2
충남,사립,단국대학교(천안),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,뉴뮤직학부(싱어송라이팅전공),20,144,7.2
경기,사립,아주대학교,논술우수자전형,,화학공학과,5,36,7.2
서울,사립,성신여자대학교,논술우수자,,일본어문·문화학과,5,36,7.2
경기,사립,성결대학교,[실기/실적] 실기우수자,예술대학,영화영상학과,21,152,7.24
서울,사립,숙명여자대학교,[논술] 논술우수자전형,공과대학,화공생명공학부,8,58,7.25
경기,사립,경희대학교(용인),국제캠퍼스 학생부종합(네오르네상스전형),예술계열,연극영화학과-연극·뮤지컬 연출,4,29,7.25
경기,사립,경희대학교(용인),국제캠퍼스 학생부종합(네오르네상스전형),체육계열,골프산업학과,4,29,7.25
경기,사립,한국외국어대학교(용인),논술전형,,튀르키예·아제르바이잔학과,4,29,7.25
경기,사립,한국외국어대학교(용인),논술전형,,국제금융학과,4,29,7.25
서울,사립,경희대학교(서울),국제캠퍼스 학생부종합(네오르네상스전형),예술계열,연극영화학과-연극·뮤지컬 연출,4,29,7.25
서울,사립,경희대학교(서울),국제캠퍼스 학생부종합(네오르네상스전형),체육계열,골프산업학과,4,29,7.25
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(고른기회전형),공과대학,화공생명공학과,4,29,7.25
서울,사립,숭실대학교,학생부종합(기회균형전형),,경영학부,4,29,7.25
서울,사립,한국외국어대학교(서울),논술전형,,튀르키예·아제르바이잔학과,4,29,7.25
서울,사립,한국외국어대학교(서울),논술전형,,국제금융학과,4,29,7.25
인천,사립,인하대학교,논술 논술우수자,사회과학대학,사회복지학과,4,29,7.25
경기,사립,명지대학교(용인),학생부종합(크리스천리더전형),,인문캠퍼스(서울) 소계,26,189,7.27
서울,사립,명지대학교(서울),학생부종합(크리스천리더전형),,인문캠퍼스(서울) 소계,26,189,7.27
경기,사립,명지대학교(용인),학생부종합(명지인재면접전형),,정치외교학전공,14,102,7.29
서울,사립,건국대학교(서울),논술(KU논술우수자),융합생명과학대학,융합생명과학대학자유전공학부,14,102,7.29
서울,사립,명지대학교(서울),학생부종합(명지인재면접전형),,정치외교학전공,14,102,7.29
서울,공립,서울시립대학교,학생부종합전형Ⅰ(면접형),자연과학대학,물리학과,7,51,7.29
서울,사립,연세대학교(서울),학생부종합전형 (활동우수형),문과대학,문헌정보학과,7,51,7.29
경기,사립,명지대학교(용인),실기/실적(실기우수자전형),,댄스,10,73,7.3
경기,사립,성균관대학교(수원),학생부종합(탐구인재),,지능형소프트웨어학과,10,73,7.3
서울,사립,명지대학교(서울),실기/실적(실기우수자전형),,댄스,10,73,7.3
서울,사립,성균관대학교(서울),학생부종합(탐구인재),,지능형소프트웨어학과,10,73,7.3
경기,사립,중부대학교(고양),실기우수자전형,,실용음악학전공 / 기악,16,117,7.31
충남,사립,중부대학교(금산),실기우수자전형,,실용음악학전공 / 기악,16,117,7.31
서울,사립,고려대학교(서울),서울캠퍼스 학생부교과(학교추천전형),의과대학,의학과,18,132,7.33
서울,사립,세종대학교,학생부종합(세종인재 전형(면접형)),인문과학,국제학부,15,110,7.33
충남,국립,국립공주대학교,학생부종합전형  일반전형(정원내),산업과학대학,특수동물학과,12,88,7.33
경기,사립,단국대학교(죽전),[학생부종합] DKU인재(서류형) 경쟁률 현황 (천안),,아시아중동학부(일본학전공),9,66,7.33
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(학업우수전형),국제대학,국제학부,9,66,7.33
충남,사립,단국대학교(천안),[학생부종합] DKU인재(서류형) 경쟁률 현황 (천안),,아시아중동학부(일본학전공),9,66,7.33
경기,사립,신한대학교(의정부/동두천),신한국인전형(학생부서류100%),,치위생학과,6,44,7.33
서울,사립,성신여자대학교,논술우수자,,경영학과,6,44,7.33
서울,사립,성신여자대학교,논술우수자,,간호학과(자연),6,44,7.33
서울,사립,연세대학교(서울),학생부종합전형 (활동우수형),이과대학,천문우주학과,6,44,7.33
경기,사립,경기대학교(수원),학생부종합(기회균형선발전형),,사학과,3,22,7.33
경기,사립,경희대학교(용인),서울캠퍼스 학생부종합[기회균형전형Ⅰ(국가보훈·농어촌·수급자·자립아동 등)],인문계열,행정학과,3,22,7.33
경기,사립,을지대학교(성남의정부),기회균형(정원내),,방사선학과,3,22,7.33
경기,사립,차의과학대학교,학생부종합(농어촌학생특별전형),,약학대학,3,22,7.33
경기,사립,차의과학대학교,학생부종합(기회균등특별전형),,약학대학,3,22,7.33
경기,사립,한양대학교(ERICA),학생부종합(고른기회),공학대학,기계공학과,3,22,7.33
서울,사립,건국대학교(서울),학생부종합(기회균형),융합생명과학대학,환경생태과학부,3,22,7.33
서울,사립,경기대학교(서울),학생부종합(기회균형선발전형),,사학과,3,22,7.33
서울,사립,경희대학교(서울),서울캠퍼스 학생부종합[기회균형전형Ⅰ(국가보훈·농어촌·수급자·자립아동 등)],인문계열,행정학과,3,22,7.33
대전,사립,을지대학교(대전),기회균형(정원내),,방사선학과,3,22,7.33
